num,initiator_list,days_total,days_per_stage_avg,result_stage,stage_days_1,stage_days_2,stage_days_3,stage_days_4,stage_days_5,stage_days_6,stage_days_7,stage_days_8,stage_workdays_1,stage_workdays_2,stage_workdays_3,stage_workdays_4,stage_workdays_5,stage_workdays_6,stage_workdays_7,stage_workdays_8,stage_break_days_1,stage_break_days_2,stage_break_days_3,stage_break_days_4,stage_break_days_5,stage_break_days_6,stage_break_days_7,stage_break_days_8,stage_break_workdays_1,stage_break_workdays_2,stage_break_workdays_3,stage_break_workdays_4,stage_break_workdays_5,stage_break_workdays_6,stage_break_workdays_7,stage_break_workdays_8,is_federal,is_deputy,is_ex_deputy,is_ex_counsil_member,is_council_member,is_legislature
105375-7,"['5c77c6e2fed91f583dd7ade8', '5c77c6d8fed91f583dd7a88f', '5c77c6d7fed91f583dd7a839', '5c77c6d5fed91f583dd7a762', '5c77c6d5fed91f583dd7a76d', '5c77c6d5fed91f583dd7a71e', '5c77c6d6fed91f583dd7a7d2', '5c77c6d6fed91f583dd7a796', '5c77c6d7fed91f583dd7a83c', '5c77c6d9fed91f583dd7a901', '5c77c6d9fed91f583dd7a91b', '5c77c6d9fed91f583dd7a93d', '5c77c6dafed91f583dd7a99e', '5c77c6dafed91f583dd7a9c8', '5c77c6defed91f583dd7ab85', '5c77c6e0fed91f583dd7ac9c', '5c77c6e1fed91f583dd7ad57', '5c77c6e3fed91f583dd7ae42', '5c77c6d5fed91f583dd7a760', '5c77c6d7fed91f583dd7a836', '5c77c6d8fed91f583dd7a8a5', '5c77c6d7fed91f583dd7a86a', '5c77c6d6fed91f583dd7a7ff', '5c77c6d8fed91f583dd7a8a7', '5c77c6d5fed91f583dd7a779', '5c77c6d8fed91f583dd7a8af', '5c77c6d8fed91f583dd7a8cc', '5c77c6d6fed91f583dd7a7da', '5c77c6d5fed91f583dd7a77b', '5c77c6d5fed91f583dd7a73d', '5c77c6d7fed91f583dd7a82a', '5c77c6d7fed91f583dd7a87a', '5c77c6d7fed91f583dd7a82b', '5c77c6d8fed91f583dd7a89f', '5c77c6d8fed91f583dd7a8a6', '5c77c6d7fed91f583dd7a811', '5c77c6d5fed91f583dd7a745', '5c77c6d6fed91f583dd7a7e9', '5c77c6d7fed91f583dd7a868', '5c77c6d7fed91f583dd7a85b', '5c77c6d6fed91f583dd7a7c7', '5c77c6d7fed91f583dd7a84b', '5c77c6e1fed91f583dd7ad3d', '5c77c6d8fed91f583dd7a8d1', '5c77c6d8fed91f583dd7a8b0', '5c77c6d5fed91f583dd7a733', '5c77c6d8fed91f583dd7a8a1', '5c77c6d6fed91f583dd7a7a9', '5c77c6d6fed91f583dd7a7f8', '5c77c6d5fed91f583dd7a73f', '5c77c6d5fed91f583dd7a74f', '5c77c6d7fed91f583dd7a809', '5c77c6d5fed91f583dd7a72c']",254,5,8.1,113,7,29,21,3,7,0,1,71,0,19,14,2,4,0,0,-86,77,75,5,0,0,5,0,-58,53,54,3,0,0,3,0,0,11,42,0,0,0
104973-7,"['5c77c6d6fed91f583dd7a7e3', '5c77c6d5fed91f583dd7a72f', '5c77c6d6fed91f583dd7a781', '5c77c6d5fed91f583dd7a733', '5c77c6d8fed91f583dd7a89d', '5c77c6d5fed91f583dd7a73d', '5c77c6d6fed91f583dd7a78c', '5c77c6d5fed91f583dd7a779', '5c77c6d7fed91f583dd7a807', '5c77c6d7fed91f583dd7a840', '5c77c6d6fed91f583dd7a794', '5c77c6d6fed91f583dd7a7a9', '5c77c6d5fed91f583dd7a76a', '5c77c6d6fed91f583dd7a7c7', '5c77c6d7fed91f583dd7a85b', '5c77c6d8fed91f583dd7a897', '5c77c6e3fed91f583dd7ae55', '5c77c6e3fed91f583dd7ae56']",255,7,8.1,91,21,45,28,3,2,0,1,60,8,32,19,3,1,0,0,-87,70,68,6,3,0,5,0,-58,48,49,4,2,0,3,0,0,2,16,0,0,0
97652-7,['5c77c6d5fed91f583dd7a716'],263,14,8.1,243,14,10,8,16,14,0,1,167,8,6,5,11,9,0,0,-231,92,90,3,0,0,5,0,-159,63,60,2,0,0,3,0,1,0,0,0,0,0
95603-7,['5c77c6d5fed91f583dd7a716'],265,15,8.1,1,15,10,10,7,9,0,1,0,9,6,8,0,6,0,0,27,76,95,7,3,0,5,0,18,48,68,5,2,0,3,0,1,0,0,0,0,0
66082-7,['5c77c6d5fed91f583dd7a716'],306,16,8.1,2,6,23,164,7,14,0,1,1,3,14,115,4,9,0,0,13,29,38,5,0,0,5,0,1,22,27,4,0,0,3,0,1,0,0,0,0,0
42640-7,['5c77c6ebfed91f583dd7b2cb'],333,13,8.1,239,5,99,10,6,7,0,1,161,3,67,8,3,4,0,0,-197,86,61,14,0,0,5,0,-135,60,43,10,0,0,3,0,0,0,0,0,0,1
91730-7,['5c77c6ebfed91f583dd7b2a5'],267,30,3.3,135,13,127,0,0,0,0,0,92,8,90,0,0,0,0,0,-115,107,0,0,0,0,0,0,-78,74,0,0,0,0,0,0,0,0,0,0,0,1
983271-6,"['5c77c6e6fed91f583dd7afa1', '5c77c6e8fed91f583dd7b101', '5c77c6e6fed91f583dd7afb2', '5c77c6e8fed91f583dd7b10a', '5c77c6e5fed91f583dd7af50', '5c77c6e5fed91f583dd7af71', '5c77c6e5fed91f583dd7af6a']",638,71,3.3,164,210,7,0,0,0,0,0,115,144,4,0,0,0,0,0,-120,379,0,0,0,0,0,0,-84,262,0,0,0,0,0,0,0,0,0,2,5,0
796136-6,"['5c77c6e2fed91f583dd7add8', '5c77c6d5fed91f583dd7a721', '5c77c6e0fed91f583dd7ac8a', '5c77c6e6fed91f583dd7afb2']",891,53,3.3,785,19,529,0,0,0,0,0,542,12,369,0,0,0,0,0,-629,189,0,0,0,0,0,0,-431,127,0,0,0,0,0,0,0,2,1,0,1,0
796109-6,"['5c77c6e1fed91f583dd7ad4c', '5c77c6e1fed91f583dd7ad4d', '5c77c6e1fed91f583dd7ad4e', '5c77c6d8fed91f583dd7a8db', '5c77c6d6fed91f583dd7a7e6', '5c77c6e0fed91f583dd7ac8a', '5c77c6e6fed91f583dd7afb2']",891,47,3.3,785,19,529,0,0,0,0,0,542,12,369,0,0,0,0,0,-629,189,0,0,0,0,0,0,-431,127,0,0,0,0,0,0,0,5,1,0,1,0
42849-7,['5c77c6ebfed91f583dd7b295'],329,11,3.3,106,5,231,0,0,0,0,0,69,3,161,0,0,0,0,0,-91,80,0,0,0,0,0,0,-54,52,0,0,0,0,0,0,0,0,0,0,0,1
190528-7,['5c77c6ebfed91f583dd7b2c0'],147,17,3.3,112,13,108,0,0,0,0,0,74,8,77,0,0,0,0,0,-92,7,0,0,0,0,0,0,-65,5,0,0,0,0,0,0,0,0,0,0,0,1
41868-7,['5c77c6ebfed91f583dd7b29e'],330,37,3.3,170,5,18,0,0,0,0,0,114,3,13,0,0,0,0,0,-127,265,0,0,0,0,0,0,-86,184,0,0,0,0,0,0,0,0,0,0,0,1
42644-7,['5c77c6e5fed91f583dd7af93'],329,12,3.3,125,22,218,0,0,0,0,0,83,11,152,0,0,0,0,0,-106,71,0,0,0,0,0,0,-69,50,0,0,0,0,0,0,0,0,0,0,1,0
95066-7,['5c77c6ebfed91f583dd7b2a8'],262,22,3.3,102,24,38,0,0,0,0,0,69,15,27,0,0,0,0,0,-87,187,0,0,0,0,0,0,-58,130,0,0,0,0,0,0,0,0,0,0,0,1
940577-6,"['5c77c6d7fed91f583dd7a825', '5c77c6e0fed91f583dd7acdb', '5c77c6e0fed91f583dd7ac8a']",699,31,3.3,400,64,141,0,0,0,0,0,272,45,99,0,0,0,0,0,-150,245,0,0,0,0,0,0,-107,167,0,0,0,0,0,0,0,2,1,0,0,0
1075391-6,['5c77c6d9fed91f583dd7a935'],526,15,3.3,392,64,141,0,0,0,0,0,270,45,99,0,0,0,0,0,-315,245,0,0,0,0,0,0,-215,167,0,0,0,0,0,0,0,1,0,0,0,0
710276-6,['5c77c6e0fed91f583dd7ac8a'],1002,27,3.3,989,19,386,0,0,0,0,0,686,12,266,0,0,0,0,0,-960,569,0,0,0,0,0,0,-666,398,0,0,0,0,0,0,0,1,0,0,0,0
4229-7,['5c77c6ebfed91f583dd7b297'],379,30,3.3,3,7,140,0,0,0,0,0,2,0,94,0,0,0,0,0,20,210,0,0,0,0,0,0,14,142,0,0,0,0,0,0,0,0,0,0,0,1
1081525-6,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826', '5c77c6d8fed91f583dd7a88c']",519,38,3.3,95,14,140,0,0,0,0,0,67,9,94,0,0,0,0,0,38,233,0,0,0,0,0,0,28,159,0,0,0,0,0,0,0,0,3,0,0,0
434598-6,"['5c77c6d5fed91f583dd7a726', '5c77c6d8fed91f583dd7a8e8', '5c77c6dbfed91f583dd7aa08', '5c77c6dbfed91f583dd7aa2a']",1371,49,3.3,1371,966,16,0,0,0,0,0,951,666,11,0,0,0,0,0,-1349,369,0,0,0,0,0,0,-935,254,0,0,0,0,0,0,0,3,1,0,0,0
94601-7,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826', '5c77c6d6fed91f583dd7a78e']",261,33,3.3,80,14,30,0,0,0,0,0,56,8,21,0,0,0,0,0,-65,203,0,0,0,0,0,0,-45,141,0,0,0,0,0,0,0,0,3,0,0,0
189122-7,['5c77c6ebfed91f583dd7b286'],147,19,3.3,114,12,14,0,0,0,0,0,80,8,9,0,0,0,0,0,-91,99,0,0,0,0,0,0,-60,72,0,0,0,0,0,0,0,0,0,0,0,1
83801-7,['5c77c6ebfed91f583dd7b29d'],275,19,3.3,250,18,161,0,0,0,0,0,174,11,113,0,0,0,0,0,-226,72,0,0,0,0,0,0,-155,50,0,0,0,0,0,0,0,0,0,0,0,1
229418-7,['5c77c6d5fed91f583dd7a716'],635,28,8.1,1,1,44,13,1,7,0,1,0,0,31,9,0,4,0,0,0,53,511,1,-1,0,5,0,0,38,347,1,0,0,3,0,1,0,0,0,0,0
275361-7,['5c77c6ebfed91f583dd7b28a'],145,37,1.3,146,1,0,0,0,0,0,0,98,0,0,0,0,0,0,0,-126,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,1
796125-6,"['5c77c6d7fed91f583dd7a826', '5c77c6d6fed91f583dd7a7e6', '5c77c6e0fed91f583dd7ac8a']",885,39,3.3,363,3,704,0,0,0,0,0,250,3,487,0,0,0,0,0,-336,151,0,0,0,0,0,0,-227,107,0,0,0,0,0,0,0,1,2,0,0,0
133733-7,['5c77c6eafed91f583dd7b21b'],206,6,3.3,177,5,130,0,0,0,0,0,123,3,93,0,0,0,0,0,-167,63,0,0,0,0,0,0,-115,42,0,0,0,0,0,0,0,0,0,1,0,0
651513-6,['5c77c6dbfed91f583dd7aa00'],1071,98,3.3,1051,674,9,0,0,0,0,0,725,466,6,0,0,0,0,0,-1032,371,0,0,0,0,0,0,-713,256,0,0,0,0,0,0,0,1,0,0,0,0
167981-7,['5c77c6ebfed91f583dd7b289'],168,24,3.3,6,12,38,0,0,0,0,0,2,6,27,0,0,0,0,0,29,85,0,0,0,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1
1159344-6,['5c77c6ebfed91f583dd7b297'],417,60,3.3,1,14,106,0,0,0,0,0,0,9,75,0,0,0,0,0,36,261,0,0,0,0,0,0,27,178,0,0,0,0,0,0,0,0,0,0,0,1
214549-7,['5c77c6ebfed91f583dd7b2c0'],110,16,3.3,3,1,9,0,0,0,0,0,2,0,6,0,0,0,0,0,16,83,0,0,0,0,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,1
104062-7,"['5c77c6d7fed91f583dd7a83a', '5c77c6d8fed91f583dd7a8c5']",246,31,3.3,223,12,10,0,0,0,0,0,153,8,8,0,0,0,0,0,-188,189,0,0,0,0,0,0,-130,132,0,0,0,0,0,0,0,0,2,0,0,0
43719-7,['5c77c6ebfed91f583dd7b2a5'],322,30,3.3,141,12,214,0,0,0,0,0,94,8,150,0,0,0,0,0,-100,56,0,0,0,0,0,0,-69,38,0,0,0,0,0,0,0,0,0,0,0,1
43735-7,['5c77c6ebfed91f583dd7b2a5'],322,30,3.3,141,12,214,0,0,0,0,0,94,8,150,0,0,0,0,0,-100,56,0,0,0,0,0,0,-69,38,0,0,0,0,0,0,0,0,0,0,0,1
189120-6,"['5c77c6d7fed91f583dd7a812', '5c77c6defed91f583dd7abee', '5c77c6e0fed91f583dd7ace4', '5c77c6d6fed91f583dd7a798', '5c77c6d8fed91f583dd7a8ac', '5c77c6e0fed91f583dd7ac8a', '5c77c6e0fed91f583dd7acdc', '5c77c6e4fed91f583dd7aef4', '5c77c6e2fed91f583dd7ad88']",1772,111,3.3,1273,4,522,0,0,0,0,0,874,2,365,0,0,0,0,0,-1238,1211,0,0,0,0,0,0,-855,837,0,0,0,0,0,0,0,6,3,0,0,0
269698-7,"['5c77c6e5fed91f583dd7af86', '5c77c6e6fed91f583dd7afd2', '5c77c6e8fed91f583dd7b101', '5c77c6d7fed91f583dd7a843', '5c77c6d5fed91f583dd7a72e', '5c77c6d5fed91f583dd7a73f', '5c77c6d8fed91f583dd7a8cc', '5c77c6d6fed91f583dd7a7c3', '5c77c6d5fed91f583dd7a750', '5c77c6d7fed91f583dd7a842', '5c77c6d8fed91f583dd7a8a5', '5c77c6d6fed91f583dd7a7ba', '5c77c6d5fed91f583dd7a76e', '5c77c6d6fed91f583dd7a7c2']",28,2,2.1,28,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,2,0
274906-7,"['5c77c6d7fed91f583dd7a812', '5c77c6d7fed91f583dd7a82d', '5c77c6d7fed91f583dd7a815', '5c77c6d7fed91f583dd7a85e', '5c77c6d8fed91f583dd7a8c2']",19,7,2.1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0
201354-7,"['5c77c6d7fed91f583dd7a879', '5c77c6d7fed91f583dd7a835']",124,3,3.2,124,2,9,0,0,0,0,0,88,2,7,0,0,0,0,0,-107,96,0,0,0,0,0,0,-76,68,0,0,0,0,0,0,0,0,2,0,0,0
142021-7,['5c77c6d8fed91f583dd7a896'],196,13,3.2,196,7,31,0,0,0,0,0,132,0,22,0,0,0,0,0,-155,119,0,0,0,0,0,0,-109,84,0,0,0,0,0,0,0,0,1,0,0,0
67136-7,['5c77c6e6fed91f583dd7afeb'],294,37,3.2,288,4,3,0,0,0,0,0,196,2,3,0,0,0,0,0,-266,265,0,0,0,0,0,0,-184,184,0,0,0,0,0,0,0,0,0,0,1,0
67134-7,['5c77c6e6fed91f583dd7afeb'],294,42,3.2,204,6,3,0,0,0,0,0,136,4,3,0,0,0,0,0,-184,265,0,0,0,0,0,0,-126,184,0,0,0,0,0,0,0,0,0,0,1,0
676338-6,['5c77c6ebfed91f583dd7b2c8'],1040,87,3.3,1034,7,700,0,0,0,0,0,714,0,482,0,0,0,0,0,-994,294,0,0,0,0,0,0,-685,207,0,0,0,0,0,0,0,0,0,0,0,1
192084-7,['5c77c6ebfed91f583dd7b286'],135,15,3.3,109,13,100,0,0,0,0,0,77,8,71,0,0,0,0,0,-91,7,0,0,0,0,0,0,-60,5,0,0,0,0,0,0,0,0,0,0,0,1
1126749-6,['5c77c6ebfed91f583dd7b290'],460,58,3.3,1,65,9,0,0,0,0,0,0,47,7,0,0,0,0,0,18,368,0,0,0,0,0,0,12,253,0,0,0,0,0,0,0,0,0,0,0,1
17007-7,['5c77c6ebfed91f583dd7b2b5'],351,24,3.3,130,5,119,0,0,0,0,0,87,3,84,0,0,0,0,0,-106,205,0,0,0,0,0,0,-69,138,0,0,0,0,0,0,0,0,0,0,0,1
1091532-6,['5c77c6ebfed91f583dd7b2aa'],499,56,3.3,417,3,35,0,0,0,0,0,289,3,24,0,0,0,0,0,-284,329,0,0,0,0,0,0,-194,226,0,0,0,0,0,0,0,0,0,0,0,1
916396-6,['5c77c6ebfed91f583dd7b2a8'],720,80,3.3,134,325,36,0,0,0,0,0,88,224,25,0,0,0,0,0,-116,342,0,0,0,0,0,0,-76,235,0,0,0,0,0,0,0,0,0,0,0,1
1187187-6,['5c77c6d7fed91f583dd7a828'],379,48,3.3,88,13,36,0,0,0,0,0,63,9,25,0,0,0,0,0,-73,316,0,0,0,0,0,0,-52,217,0,0,0,0,0,0,0,0,1,0,0,0
1187178-6,['5c77c6d7fed91f583dd7a828'],379,48,3.3,133,14,36,0,0,0,0,0,86,9,25,0,0,0,0,0,-119,316,0,0,0,0,0,0,-80,217,0,0,0,0,0,0,0,0,1,0,0,0
162376-7,['5c77c6ebfed91f583dd7b29d'],173,25,3.3,5,14,30,0,0,0,0,0,1,5,21,0,0,0,0,0,21,104,0,0,0,0,0,0,14,69,0,0,0,0,0,0,0,0,0,0,0,1
6078-7,['5c77c6ebfed91f583dd7b297'],369,37,3.3,123,3,23,0,0,0,0,0,82,2,16,0,0,0,0,0,-77,299,0,0,0,0,0,0,-50,204,0,0,0,0,0,0,0,0,0,0,0,1
235846-7,['5c77c6d5fed91f583dd7a716'],74,7,6.3,1,8,8,0,0,13,0,0,0,5,5,0,0,8,0,0,0,46,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0
223186-7,['5c77c6ebfed91f583dd7b2b7'],97,25,2.2,1,29,0,0,0,0,0,0,0,20,0,0,0,0,0,0,68,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1
87642-7,['5c77c6ebfed91f583dd7b29d'],263,38,3.2,107,16,7,0,0,0,0,0,71,10,0,0,0,0,0,0,-81,215,0,0,0,0,0,0,-54,150,0,0,0,0,0,0,0,0,0,0,0,1
52555-7,"['5c77c6e5fed91f583dd7af66', '5c77c6d7fed91f583dd7a839', '5c77c6d5fed91f583dd7a733', '5c77c6d7fed91f583dd7a874', '5c77c6d5fed91f583dd7a739']",308,26,3.2,301,2,7,0,0,0,0,0,201,2,4,0,0,0,0,0,-273,272,0,0,0,0,0,0,-189,189,0,0,0,0,0,0,0,0,4,0,1,0
198437-7,['5c77c6d5fed91f583dd7a716'],117,11,6.3,2,12,4,0,0,9,0,0,1,8,4,0,0,6,0,0,7,83,0,0,2,0,0,0,5,59,0,0,1,0,0,0,1,0,0,0,0,0
190645-7,['5c77c6d5fed91f583dd7a716'],130,12,6.3,4,3,7,0,0,13,0,0,2,3,4,0,0,8,0,0,28,77,0,0,0,0,0,0,19,55,0,0,0,0,0,0,1,0,0,0,0,0
190022-7,['5c77c6d5fed91f583dd7a716'],130,12,6.3,1,3,7,0,0,13,0,0,0,3,4,0,0,8,0,0,31,77,0,0,0,0,0,0,21,55,0,0,0,0,0,0,1,0,0,0,0,0
189113-7,['5c77c6d5fed91f583dd7a716'],138,7,8.1,101,1,15,8,6,13,0,1,71,0,10,5,3,8,0,0,-93,27,55,0,0,0,6,0,-65,14,35,0,0,0,4,0,1,0,0,0,0,0
187900-7,['5c77c6d5fed91f583dd7a716'],132,12,6.3,2,3,7,0,0,13,0,0,1,3,4,0,0,8,0,0,33,77,0,0,0,0,0,0,22,55,0,0,0,0,0,0,1,0,0,0,0,0
179665-7,['5c77c6d5fed91f583dd7a716'],150,9,8.1,4,3,8,7,3,9,0,1,1,3,5,0,3,6,0,0,14,35,54,6,2,0,6,0,10,24,39,4,1,0,4,0,1,0,0,0,0,0
156203-7,['5c77c6d5fed91f583dd7a716'],178,10,8.1,5,6,16,9,2,9,0,1,2,3,11,6,2,6,0,0,22,29,74,0,2,0,6,0,15,21,52,0,1,0,4,0,1,0,0,0,0,0
152197-7,['5c77c6d5fed91f583dd7a716'],182,11,8.1,1,6,7,8,3,9,0,1,0,3,4,5,3,6,0,0,30,50,56,4,2,0,6,0,20,36,40,2,1,0,4,0,1,0,0,0,0,0
131468-7,['5c77c6e3fed91f583dd7ae3e'],204,26,3.3,188,5,16,0,0,0,0,0,131,3,11,0,0,0,0,0,-167,163,0,0,0,0,0,0,-116,114,0,0,0,0,0,0,0,1,0,0,0,0
143562-7,['5c77c6ebfed91f583dd7b286'],189,15,3.3,117,7,130,0,0,0,0,0,80,0,92,0,0,0,0,0,-77,14,0,0,0,0,0,0,-49,10,0,0,0,0,0,0,0,0,0,0,0,1
189247-7,"['5c77c6d7fed91f583dd7a812', '5c77c6d6fed91f583dd7a798']",135,9,3.3,2,3,94,0,0,0,0,0,1,2,67,0,0,0,0,0,4,33,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,2,0,0,0
26063-7,['5c77c6ebfed91f583dd7b28a'],335,34,3.3,73,3,5,0,0,0,0,0,48,3,4,0,0,0,0,0,-8,263,0,0,0,0,0,0,-5,182,0,0,0,0,0,0,0,0,0,0,0,1
1009633-6,"['5c77c6e7fed91f583dd7b07a', '5c77c6e2fed91f583dd7ada2', '5c77c6d9fed91f583dd7a935']",589,18,3.3,588,3,512,0,0,0,0,0,408,2,356,0,0,0,0,0,-519,7,0,0,0,0,0,0,-361,5,0,0,0,0,0,0,0,2,0,1,0,0
200712-7,"['5c77c6d7fed91f583dd7a812', '5c77c6d6fed91f583dd7a799', '5c77c6d6fed91f583dd7a798', '5c77c6d5fed91f583dd7a774', '5c77c6d7fed91f583dd7a822', '5c77c6d7fed91f583dd7a825', '5c77c6d5fed91f583dd7a771', '5c77c6dafed91f583dd7a999']",119,12,3.3,36,14,4,0,0,0,0,0,25,9,4,0,0,0,0,0,-31,97,0,0,0,0,0,0,-22,69,0,0,0,0,0,0,0,1,7,0,0,0
41145-7,['5c77c6ebfed91f583dd7b2c7'],317,27,3.3,302,22,186,0,0,0,0,0,206,11,130,0,0,0,0,0,-282,91,0,0,0,0,0,0,-193,63,0,0,0,0,0,0,0,0,0,0,0,1
756095-6,"['5c77c6e7fed91f583dd7b095', '5c77c6e5fed91f583dd7af8c', '5c77c6eafed91f583dd7b21b']",927,78,3.3,102,535,25,0,0,0,0,0,72,373,18,0,0,0,0,0,-82,348,0,0,0,0,0,0,-57,239,0,0,0,0,0,0,0,0,0,2,1,0
440808-6,"['5c77c6e7fed91f583dd7b095', '5c77c6e5fed91f583dd7af8c', '5c77c6eafed91f583dd7b21b']",1352,104,3.3,240,954,25,0,0,0,0,0,168,663,18,0,0,0,0,0,-214,348,0,0,0,0,0,0,-150,239,0,0,0,0,0,0,0,0,0,2,1,0
1157347-6,"['5c77c6d7fed91f583dd7a80e', '5c77c6e1fed91f583dd7ad71']",414,38,3.3,302,3,8,0,0,0,0,0,206,3,5,0,0,0,0,0,-248,351,0,0,0,0,0,0,-168,242,0,0,0,0,0,0,0,1,1,0,0,0
467816-6,['5c77c6ebfed91f583dd7b29e'],1315,132,3.3,5,924,23,0,0,0,0,0,3,636,16,0,0,0,0,0,15,350,0,0,0,0,0,0,11,241,0,0,0,0,0,0,0,0,0,0,0,1
1112830-6,['5c77c6dbfed91f583dd7aa51'],470,43,3.3,242,14,23,0,0,0,0,0,167,5,16,0,0,0,0,0,-131,324,0,0,0,0,0,0,-88,223,0,0,0,0,0,0,0,1,0,0,0,0
373128-6,['5c77c6e6fed91f583dd7afbf'],1444,132,3.3,1,7,968,0,0,0,0,0,0,0,671,0,0,0,0,0,14,454,0,0,0,0,0,0,10,307,0,0,0,0,0,0,0,0,0,0,1,0
649934-6,"['5c77c6d5fed91f583dd7a735', '5c77c6dafed91f583dd7a97d', '5c77c6e5fed91f583dd7af39', '5c77c6e2fed91f583dd7add8', '5c77c6defed91f583dd7abd7', '5c77c6e3fed91f583dd7ae0d', '5c77c6defed91f583dd7abcd', '5c77c6e4fed91f583dd7aee7', '5c77c6ddfed91f583dd7ab6c', '5c77c6d9fed91f583dd7a935', '5c77c6e3fed91f583dd7ae7f', '5c77c6dffed91f583dd7ac44', '5c77c6dbfed91f583dd7aa2a', '5c77c6dbfed91f583dd7aa08', '5c77c6e6fed91f583dd7afd2']",1065,26,3.3,1063,8,876,0,0,0,0,0,734,5,607,0,0,0,0,0,-1036,154,0,0,0,0,0,0,-714,103,0,0,0,0,0,0,0,13,1,0,1,0
179847-7,"['5c77c6d8fed91f583dd7a8c5', '5c77c6d7fed91f583dd7a83a', '5c77c6d7fed91f583dd7a81e']",147,14,3.3,135,8,18,0,0,0,0,0,94,4,13,0,0,0,0,0,-117,104,0,0,0,0,0,0,-82,70,0,0,0,0,0,0,0,0,3,0,0,0
1075184-6,"['5c77c6d7fed91f583dd7a854', '5c77c6e0fed91f583dd7acdf']",512,57,3.3,51,125,4,0,0,0,0,0,36,89,3,0,0,0,0,0,-35,368,0,0,0,0,0,0,-24,253,0,0,0,0,0,0,0,1,1,0,0,0
1094376-6,"['5c77c6d7fed91f583dd7a854', '5c77c6e0fed91f583dd7acdf']",491,55,3.3,2,108,4,0,0,0,0,0,2,78,3,0,0,0,0,0,10,368,0,0,0,0,0,0,7,253,0,0,0,0,0,0,0,1,1,0,0,0
1187303-6,['5c77c6e3fed91f583dd7ae49'],373,54,3.3,1,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,29,333,0,0,0,0,0,0,21,228,0,0,0,0,0,0,0,1,0,0,0,0
1005835-6,"['5c77c6d7fed91f583dd7a812', '5c77c6d7fed91f583dd7a825', '5c77c6d6fed91f583dd7a798', '5c77c6e0fed91f583dd7ac8a', '5c77c6ddfed91f583dd7ab1f']",594,50,3.3,116,8,567,0,0,0,0,0,79,5,390,0,0,0,0,0,-102,7,0,0,0,0,0,0,-71,5,0,0,0,0,0,0,0,2,3,0,0,0
937952-6,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826', '5c77c6e3fed91f583dd7adff', '5c77c6d6fed91f583dd7a78e', '5c77c6d6fed91f583dd7a7f0']",687,50,3.3,73,66,595,0,0,0,0,0,47,43,409,0,0,0,0,0,-54,7,0,0,0,0,0,0,-34,4,0,0,0,0,0,0,0,1,4,0,0,0
816030-6,"['5c77c6d8fed91f583dd7a880', '5c77c6d6fed91f583dd7a7d9', '5c77c6defed91f583dd7abd2', '5c77c6d7fed91f583dd7a847']",849,27,3.3,1,13,610,0,0,0,0,0,0,9,423,0,0,0,0,0,-1,227,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,1,3,0,0,0
1024949-6,['5c77c6d5fed91f583dd7a716'],568,114,2.1,393,1,0,0,0,0,0,0,273,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,1,0,0,0,0,0
851098-6,"['5c77c6d7fed91f583dd7a812', '5c77c6e4fed91f583dd7aef4', '5c77c6d5fed91f583dd7a774', '5c77c6d6fed91f583dd7a798', '5c77c6e3fed91f583dd7ae41', '5c77c6e0fed91f583dd7ac9d', '5c77c6e0fed91f583dd7acdc', '5c77c6e0fed91f583dd7ac8a']",804,62,3.3,113,6,668,0,0,0,0,0,80,3,461,0,0,0,0,0,-65,84,0,0,0,0,0,0,-46,60,0,0,0,0,0,0,0,5,3,0,0,0
943535-6,"['5c77c6d7fed91f583dd7a812', '5c77c6d7fed91f583dd7a825', '5c77c6d6fed91f583dd7a798', '5c77c6e3fed91f583dd7ae41', '5c77c6d6fed91f583dd7a799', '5c77c6e0fed91f583dd7ac8a', '5c77c6e0fed91f583dd7ac9d']",680,62,3.3,66,297,4,0,0,0,0,0,42,205,3,0,0,0,0,0,-54,367,0,0,0,0,0,0,-34,253,0,0,0,0,0,0,0,3,4,0,0,0
