id,initiator_name,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6eafed91f583dd7b219,Тулеев Аман-Гельды Молдагазыевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b21a,Тулохонов Арнольд Кириллович,"Член Совета Федерации, сложившие полномочия",0,2,0.0,48,8,11,5,0,4,0,0
5c77c6eafed91f583dd7b21b,Тюльпанов Вадим Альбертович,"Член Совета Федерации, сложившие полномочия",7,2,0.009009009009009009,353,110,235,35,7,30,0,7
5c77c6eafed91f583dd7b21c,Тюрина Лариса Николаевна,"Член Совета Федерации, сложившие полномочия",5,2,0.018518518518518517,139,14,64,15,13,20,0,5
5c77c6eafed91f583dd7b21d,Тягачев Леонид Васильевич,"Член Совета Федерации, сложившие полномочия",1,3,0.022222222222222223,20,4,10,2,4,4,0,1
5c77c6eafed91f583dd7b21e,Тяжлов Анатолий Степанович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b21f,Удалов Юрий Николаевич,"Член Совета Федерации, сложившие полномочия",1,3,0.030303030303030304,17,2,3,2,4,4,0,1
5c77c6eafed91f583dd7b220,Удумбара Чанмыр Александрович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b221,Умаров Муса Нажмудинович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b222,Усс Александр Викторович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b223,Устюгов Валерий Николаевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b224,Фархутдинов Игорь Павлович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b225,Федирко Павел Стефанович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b226,Федоров Валерий Иванович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b227,Федоров Владимир Александрович,"Член Совета Федерации, сложившие полномочия",2,2,0.009389671361502348,89,26,71,9,5,11,0,2
5c77c6eafed91f583dd7b228,Федоряк Николай Александрович,"Член Совета Федерации, сложившие полномочия",5,3,0.029239766081871343,84,16,24,16,6,20,0,5
5c77c6eafed91f583dd7b229,Федоткин Владимир Николаевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b22a,Фетисов Вячеслав Александрович,"Член Совета Федерации, сложившие полномочия",1,3,0.018867924528301886,22,7,13,2,4,4,0,1
5c77c6eafed91f583dd7b22b,Фетисов Глеб Геннадьевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b22c,Филатов Александр Алексеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b22d,Филипенко Александр Васильевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b22e,Фролов Николай Алексеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b22f,Хабаров Владимир Викторович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b230,Хазин Андрей Леонидович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b231,Хамидуллин Фильза Гарифович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b232,Харитонов Александр Петрович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b233,Харламов Владимир Иванович,"Член Совета Федерации, сложившие полномочия",3,3,0.013215859030837005,93,26,54,27,8,16,0,3
5c77c6eafed91f583dd7b234,Хасиков Бату Сергеевич,"Член Совета Федерации, сложившие полномочия",2,2,0.014285714285714285,99,10,12,6,4,7,0,2
5c77c6eafed91f583dd7b235,Хацаев Олег Солтанбекович,"Член Совета Федерации, сложившие полномочия",1,3,0.030303030303030304,17,2,3,2,4,4,0,1
5c77c6eafed91f583dd7b236,Хашир Аслан Азметович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b237,Хорошавцев Виктор Геннадьевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b238,Хрипель Геннадий Тимофеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b239,Хубиев Владимир Исламович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b23a,Хутанов Леонид Александрович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b23b,Цапин Александр Николаевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b23c,Цветков Валентин Иванович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b23d,Цицин Константин Георгиевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b23e,Цыбко Константин Валерьевич,"Член Совета Федерации, сложившие полномочия",1,3,0.021739130434782608,21,7,7,2,4,4,0,1
5c77c6eafed91f583dd7b23f,Чаплин Юрий Константинович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b240,Чаптынов Валерий Иванович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b241,Чахмахчян Левон Хоренович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b242,Чекалин Александр Алексеевич,"Член Совета Федерации, сложившие полномочия",8,3,0.029411764705882353,118,24,39,30,22,31,0,8
5c77c6eafed91f583dd7b243,Черногоров Александр Леонидович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b244,Черных Виктор Дмитриевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b245,Чернышев Алексей Андреевич,"Член Совета Федерации, сложившие полномочия",1,2,0.01020408163265306,70,8,9,2,4,4,0,1
5c77c6eafed91f583dd7b246,Чернышев Игорь Николаевич,"Член Совета Федерации, сложившие полномочия",3,2,0.012987012987012988,106,28,64,8,10,12,0,3
5c77c6eafed91f583dd7b247,Чернявский Валентин Семенович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b248,Четин Иван Васильевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b249,Чеченов Хусейн Джабраилович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b24a,Чилингаров Артур Николаевич,"Член Совета Федерации, сложившие полномочия",0,1,0.0,53,6,6,0,0,0,0,0
5c77c6eafed91f583dd7b24b,Чиркин Андрей Борисович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b24c,Чиркунов Олег Анатольевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b24d,Чуб Владимир Федорович,"Член Совета Федерации, сложившие полномочия",2,2,0.022727272727272728,55,6,6,7,4,8,0,2
5c77c6eafed91f583dd7b24e,Чуркин Николай Павлович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b24f,Шабанов Иван Михайлович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b250,Шабунин Иван Петрович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b251,Шаймиев Минтимер Шарипович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b252,Шаклеин Николай Иванович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6eafed91f583dd7b253,Шамков Юрий Вениаминович,"Член Совета Федерации, сложившие полномочия",1,2,0.01282051282051282,30,16,20,3,4,4,0,1
5c77c6eafed91f583dd7b254,Шаповал Владимир Иванович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b255,Шапошников Александр Юрьевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b256,Шарандин Юрий Афанасьевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b257,Шатиров Сергей Владимирович,"Член Совета Федерации, сложившие полномочия",4,2,0.01556420233463035,111,36,55,28,7,16,0,4
5c77c6ebfed91f583dd7b258,Шверикас Вячеслав Николаевич,"Член Совета Федерации, сложившие полномочия",4,3,0.020833333333333332,81,22,36,26,7,16,0,4
5c77c6ebfed91f583dd7b259,Шершунов Виктор Андреевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b25a,Шильников Владимир Васильевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b25b,Широконосов Геннадий Васильевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b25c,Шишкин Александр Геннадьевич,"Член Совета Федерации, сложившие полномочия",8,3,0.03007518796992481,104,28,43,30,23,30,0,8
5c77c6ebfed91f583dd7b25d,Шишков Алексей Николаевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b25e,Шиянов Александр Акимович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b25f,Шиянов Рустем Викторович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b260,Школьник Александр Яковлевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b261,Шматов Юрий Анисимович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b262,Шмелев Андрей Константинович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b263,Шнякин Валерий Николаевич,"Член Совета Федерации, сложившие полномочия",1,2,0.02,27,6,6,2,4,4,0,1
5c77c6ebfed91f583dd7b264,Шойжилжапов Владимир Дымбрылович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b265,Шпигель Борис Исаакович,"Член Совета Федерации, сложившие полномочия",1,3,0.022727272727272728,21,6,6,2,4,4,0,1
5c77c6ebfed91f583dd7b266,Штыгашев Владимир Николаевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b267,Штыров Вячеслав Анатольевич,"Член Совета Федерации, сложившие полномочия",4,2,0.018691588785046728,106,19,36,18,12,19,0,4
5c77c6ebfed91f583dd7b268,Шуба Виталий Борисович,"Член Совета Федерации, сложившие полномочия",4,3,0.02040816326530612,79,23,37,22,15,16,0,4
5c77c6ebfed91f583dd7b269,Шубин Игорь Николаевич,"Член Совета Федерации, сложившие полномочия",1,2,0.01818181818181818,28,7,9,2,4,4,0,1
5c77c6ebfed91f583dd7b26a,Шувалов Сергей Алексеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b26b,Шудегов Виктор Евграфович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b26c,Шумейко Евгений Александрович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b26d,Шурдумов Олег Кучукович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b26e,Шурчанов Валентин Сергеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b26f,Щеблыгин Сергей Евгеньевич,"Член Совета Федерации, сложившие полномочия",3,2,0.01060070671378092,222,15,17,11,4,11,0,3
5c77c6ebfed91f583dd7b270,Щербаков Владимир Филиппович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b271,Щетинин Михаил Павлович,"Член Совета Федерации, сложившие полномочия",3,3,0.01935483870967742,58,22,38,16,6,12,0,3
5c77c6ebfed91f583dd7b272,Юков Михаил Кузьмич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b273,Яблоков Юрий Сергеевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b274,Яковлев Владимир Анатольевич,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b275,Якубов Александр Рустамович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b276,Якубовский Владимир Викторович,"Член Совета Федерации, сложившие полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b277,Государственный Совет - Хасэ Республики Адыгея,Законодательный (представительный) орган,1,2,0.003215434083601286,87,68,142,6,3,4,0,1
5c77c6ebfed91f583dd7b278,Государственное Собрание - Эл Курултай Республики Алтай,Законодательный (представительный) орган,2,3,0.01680672268907563,32,17,50,7,3,8,0,2
5c77c6ebfed91f583dd7b279,Государственное Собрание - Курултай Республики Башкортостан,Законодательный (представительный) орган,15,3,0.01764705882352941,244,139,269,78,33,72,0,15
5c77c6ebfed91f583dd7b27a,Народный Хурал Республики Бурятия,Законодательный (представительный) орган,0,2,0.0,24,21,38,0,0,0,0,0
5c77c6ebfed91f583dd7b27b,Народное Собрание Республики Дагестан,Законодательный (представительный) орган,0,2,0.0,16,12,28,0,0,0,0,0
5c77c6ebfed91f583dd7b27c,Народное Собрание Республики Ингушетия,Законодательный (представительный) орган,2,3,0.02040816326530612,28,19,33,8,0,8,0,2
5c77c6ebfed91f583dd7b27d,Парламент Кабардино-Балкарской Республики,Законодательный (представительный) орган,6,3,0.016853932584269662,85,72,125,26,14,28,0,6
5c77c6ebfed91f583dd7b27e,Народный Хурал (Парламент) Республики Калмыкия,Законодательный (представительный) орган,2,3,0.007692307692307693,66,46,127,6,5,8,0,2
5c77c6ebfed91f583dd7b27f,Народное Собрание (Парламент) Карачаево-Черкесской Республики,Законодательный (представительный) орган,0,2,0.0,41,24,37,0,0,0,0,0
5c77c6ebfed91f583dd7b280,Законодательное Собрание Республики Карелия,Законодательный (представительный) орган,2,2,0.0027210884353741495,209,173,327,10,6,8,0,2
5c77c6ebfed91f583dd7b281,Государственный Совет Республики Коми,Законодательный (представительный) орган,3,2,0.013636363636363636,65,51,75,10,4,12,0,3
5c77c6ebfed91f583dd7b282,Государственный Совет Республики Крым,Законодательный (представительный) орган,4,3,0.0213903743315508,47,41,43,22,6,24,0,4
5c77c6ebfed91f583dd7b283,Государственное Собрание Республики Марий Эл,Законодательный (представительный) орган,0,2,0.0,4,2,6,0,0,0,0,0
5c77c6ebfed91f583dd7b284,Государственное Собрание Республики Мордовия,Законодательный (представительный) орган,3,3,0.031914893617021274,20,15,26,10,8,12,0,3
5c77c6ebfed91f583dd7b285,Государственное Собрание (Ил Тумэн) Республики Саха (Якутия),Законодательный (представительный) орган,4,2,0.00851063829787234,151,60,202,27,6,20,0,4
5c77c6ebfed91f583dd7b286,Парламент Республики Северная Осетия-Алания,Законодательный (представительный) орган,1,2,0.0037735849056603774,65,53,137,3,2,4,0,1
5c77c6ebfed91f583dd7b287,Государственный Совет Республики Татарстан,Законодательный (представительный) орган,4,3,0.010582010582010581,72,61,196,18,11,16,0,4
5c77c6ebfed91f583dd7b288,Верховный Хурал (Парламент) Республики Тыва,Законодательный (представительный) орган,1,3,0.01282051282051282,22,16,25,7,3,4,0,1
5c77c6ebfed91f583dd7b289,Государственный Совет Удмуртской Республики,Законодательный (представительный) орган,2,2,0.009216589861751152,71,49,71,10,6,8,0,2
5c77c6ebfed91f583dd7b28a,Верховный Совет Республики Хакасия,Законодательный (представительный) орган,1,2,0.005235602094240838,52,44,84,4,2,4,0,1
5c77c6ebfed91f583dd7b28b,Парламент Чеченской Республики,Законодательный (представительный) орган,0,2,0.0,22,14,15,0,0,0,0,0
5c77c6ebfed91f583dd7b28c,Государственный Совет Чувашской Республики,Законодательный (представительный) орган,0,2,0.0,34,31,56,6,0,0,0,0
5c77c6ebfed91f583dd7b28d,Алтайское краевое Законодательное Собрание,Законодательный (представительный) орган,1,3,0.0045871559633027525,41,33,127,8,0,8,0,1
5c77c6ebfed91f583dd7b28e,Законодательное Собрание Забайкальского Края,Законодательный (представительный) орган,1,3,0.006172839506172839,37,27,89,4,0,4,0,1
5c77c6ebfed91f583dd7b28f,Законодательное Собрание Камчатского края,Законодательный (представительный) орган,2,3,0.018867924528301886,33,25,22,10,6,8,0,2
5c77c6ebfed91f583dd7b290,Законодательное Собрание Краснодарского края,Законодательный (представительный) орган,2,2,0.006042296072507553,88,72,139,15,6,9,0,2
5c77c6ebfed91f583dd7b291,Законодательное Собрание Красноярского края,Законодательный (представительный) орган,1,2,0.005780346820809248,47,40,75,4,2,4,0,1
5c77c6ebfed91f583dd7b292,Законодательное Собрание Пермского края,Законодательный (представительный) орган,1,2,0.0053475935828877,53,42,82,3,2,4,0,1
5c77c6ebfed91f583dd7b293,Законодательное Собрание Приморского края,Законодательный (представительный) орган,1,3,0.00558659217877095,44,29,84,6,7,8,0,1
5c77c6ebfed91f583dd7b294,Дума Ставропольского края,Законодательный (представительный) орган,1,2,0.004132231404958678,76,59,88,8,2,8,0,1
5c77c6ebfed91f583dd7b295,Законодательная Дума Хабаровского края,Законодательный (представительный) орган,0,3,0.0,18,12,76,0,0,0,0,0
5c77c6ebfed91f583dd7b296,Законодательное Собрание Амурской области,Законодательный (представительный) орган,1,2,0.0032258064516129032,85,73,139,7,1,4,0,1
5c77c6ebfed91f583dd7b297,Архангельское областное Собрание депутатов,Законодательный (представительный) орган,6,3,0.01079136690647482,145,124,208,25,17,31,0,6
5c77c6ebfed91f583dd7b298,Дума Астраханской области,Законодательный (представительный) орган,1,2,0.005,59,41,85,7,3,4,0,1
5c77c6ebfed91f583dd7b299,Белгородская областная Дума,Законодательный (представительный) орган,0,2,0.0,16,12,15,0,0,0,0,0
5c77c6ebfed91f583dd7b29a,Брянская областная Дума,Законодательный (представительный) орган,0,2,0.0,10,7,9,0,0,0,0,0
5c77c6ebfed91f583dd7b29b,Законодательное Собрание Владимирской области,Законодательный (представительный) орган,0,2,0.0,25,21,25,0,0,0,0,0
5c77c6ebfed91f583dd7b29c,Волгоградская областная Дума,Законодательный (представительный) орган,1,2,0.004366812227074236,93,52,74,3,2,4,0,1
5c77c6ebfed91f583dd7b29d,Законодательное Собрание Вологодской области,Законодательный (представительный) орган,3,2,0.006578947368421052,133,111,177,15,5,12,0,3
5c77c6ebfed91f583dd7b29e,Воронежская областная Дума,Законодательный (представительный) орган,1,2,0.003703703703703704,74,60,124,4,3,4,0,1
5c77c6ebfed91f583dd7b29f,Ивановская областная Дума,Законодательный (представительный) орган,2,3,0.01834862385321101,29,22,29,16,3,8,0,2
5c77c6ebfed91f583dd7b2a0,Законодательное Собрание Иркутской области,Законодательный (представительный) орган,2,3,0.021505376344086023,26,19,26,6,6,8,0,2
5c77c6ebfed91f583dd7b2a1,Калининградская областная Дума,Законодательный (представительный) орган,0,2,0.0,69,56,159,0,0,0,0,0
5c77c6ebfed91f583dd7b2a2,Законодательное Собрание Калужской области,Законодательный (представительный) орган,3,2,0.008547008547008548,104,76,140,10,6,12,0,3
5c77c6ebfed91f583dd7b2a3,Совет народных депутатов Кемеровской области,Законодательный (представительный) орган,2,2,0.011428571428571429,57,37,61,7,3,8,0,2
5c77c6ebfed91f583dd7b2a4,Законодательное Собрание Кировской области,Законодательный (представительный) орган,1,2,0.00423728813559322,69,57,98,4,3,4,0,1
5c77c6ebfed91f583dd7b2a5,Костромская областная Дума,Законодательный (представительный) орган,1,2,0.003076923076923077,100,79,136,5,0,4,0,1
5c77c6ebfed91f583dd7b2a6,Курганская областная Дума,Законодательный (представительный) орган,0,2,0.0,27,23,43,0,0,0,0,0
5c77c6ebfed91f583dd7b2a7,Курская областная Дума,Законодательный (представительный) орган,1,2,0.005128205128205128,52,41,92,3,2,4,0,1
5c77c6ebfed91f583dd7b2a8,Законодательное собрание Ленинградской области,Законодательный (представительный) орган,5,3,0.011185682326621925,120,99,174,15,14,20,0,5
5c77c6ebfed91f583dd7b2a9,Липецкий областной Совет депутатов,Законодательный (представительный) орган,0,2,0.0,41,30,82,4,0,0,0,0
5c77c6ebfed91f583dd7b2aa,Магаданская областная Дума,Законодательный (представительный) орган,1,2,0.0053475935828877,59,41,78,4,0,4,0,1
5c77c6ebfed91f583dd7b2ab,Московская областная Дума,Законодательный (представительный) орган,6,3,0.014527845036319613,121,84,139,22,17,24,0,6
5c77c6ebfed91f583dd7b2ac,Мурманская областная Дума,Законодательный (представительный) орган,1,2,0.00558659217877095,57,43,70,4,0,4,0,1
5c77c6ebfed91f583dd7b2ad,Законодательное Собрание Нижегородской области,Законодательный (представительный) орган,2,2,0.00980392156862745,93,36,55,6,4,8,0,2
5c77c6ebfed91f583dd7b2ae,Новгородская областная Дума,Законодательный (представительный) орган,1,3,0.02702702702702703,8,6,12,3,3,4,0,1
5c77c6ebfed91f583dd7b2af,Законодательное Собрание Новосибирской области,Законодательный (представительный) орган,2,3,0.02702702702702703,17,13,24,7,3,8,0,2
5c77c6ebfed91f583dd7b2b0,Законодательное Собрание Омской области,Законодательный (представительный) орган,0,2,0.0,8,8,7,0,0,0,0,0
5c77c6ebfed91f583dd7b2b1,Законодательное Собрание Оренбургской области,Законодательный (представительный) орган,3,3,0.017241379310344827,46,39,56,10,9,11,0,3
5c77c6ebfed91f583dd7b2b2,Орловский областной Совет народных депутатов,Законодательный (представительный) орган,2,2,0.009523809523809525,61,50,78,6,5,8,0,2
5c77c6ebfed91f583dd7b2b3,Законодательное Собрание Пензенской области,Законодательный (представительный) орган,2,3,0.011560693641618497,48,36,68,6,6,7,0,2
5c77c6ebfed91f583dd7b2b4,Псковское областное Собрание депутатов,Законодательный (представительный) орган,1,2,0.0078125,40,35,42,3,3,4,0,1
5c77c6ebfed91f583dd7b2b5,Законодательное Собрание Ростовской области,Законодательный (представительный) орган,4,2,0.015209125475285171,121,37,64,13,8,16,0,4
5c77c6ebfed91f583dd7b2b6,Рязанская областная Дума,Законодательный (представительный) орган,0,2,0.0,22,18,31,0,0,0,0,0
5c77c6ebfed91f583dd7b2b7,Самарская Губернская Дума,Законодательный (представительный) орган,11,2,0.012941176470588235,266,190,278,44,16,45,0,11
5c77c6ebfed91f583dd7b2b8,Саратовская областная Дума,Законодательный (представительный) орган,2,2,0.007905138339920948,71,53,101,11,3,12,0,2
5c77c6ebfed91f583dd7b2b9,Сахалинская областная Дума,Законодательный (представительный) орган,2,2,0.012048192771084338,57,39,49,8,3,8,0,2
5c77c6ebfed91f583dd7b2ba,Законодательное Собрание Свердловской области,Законодательный (представительный) орган,2,3,0.021052631578947368,21,18,34,6,6,8,0,2
5c77c6ebfed91f583dd7b2bb,Смоленская областная Дума,Законодательный (представительный) орган,0,2,0.0,8,8,8,0,0,0,0,0
5c77c6ebfed91f583dd7b2bc,Тамбовская областная Дума,Законодательный (представительный) орган,0,2,0.0,19,13,20,0,0,0,0,0
5c77c6ebfed91f583dd7b2bd,Законодательное Собрание Тверской области,Законодательный (представительный) орган,1,3,0.013513513513513514,22,15,25,4,3,4,0,1
5c77c6ebfed91f583dd7b2be,Законодательная Дума Томской области,Законодательный (представительный) орган,1,2,0.006578947368421052,40,34,69,4,0,4,0,1
5c77c6ebfed91f583dd7b2bf,Тульская областная Дума,Законодательный (представительный) орган,2,3,0.02564102564102564,15,12,28,7,6,8,0,2
5c77c6ebfed91f583dd7b2c0,Тюменская областная Дума,Законодательный (представительный) орган,3,2,0.00684931506849315,138,96,171,10,8,12,0,3
5c77c6ebfed91f583dd7b2c1,Законодательное Собрание Ульяновской области,Законодательный (представительный) орган,2,3,0.02040816326530612,27,17,33,9,2,8,0,2
5c77c6ebfed91f583dd7b2c2,Законодательное Собрание Челябинской области,Законодательный (представительный) орган,0,2,0.0,131,105,173,4,0,0,0,0
5c77c6ebfed91f583dd7b2c3,Ярославская областная Дума,Законодательный (представительный) орган,1,3,0.005649717514124294,48,38,66,13,3,8,0,1
5c77c6ebfed91f583dd7b2c4,Московская городская Дума,Законодательный (представительный) орган,0,2,0.0,24,13,36,0,0,0,0,0
5c77c6ebfed91f583dd7b2c5,Законодательное Собрание Санкт-Петербурга,Законодательный (представительный) орган,4,2,0.00423728813559322,289,229,363,30,13,16,0,4
5c77c6ebfed91f583dd7b2c6,Законодательное Собрание города Севастополя,Законодательный (представительный) орган,5,3,0.021739130434782608,50,38,79,24,10,24,0,5
5c77c6ebfed91f583dd7b2c7,Законодательное Собрание Еврейской автономной области,Законодательный (представительный) орган,1,2,0.0028169014084507044,119,95,132,4,0,4,0,1
5c77c6ebfed91f583dd7b2c8,Собрание депутатов Ненецкого автономного округа,Законодательный (представительный) орган,2,3,0.013513513513513514,40,30,48,10,6,12,0,2
5c77c6ebfed91f583dd7b2c9,Дума Ханты-Мансийского автономного округа - Югры,Законодательный (представительный) орган,4,3,0.03571428571428571,25,18,24,14,11,16,0,4
5c77c6ebfed91f583dd7b2ca,Дума Чукотского автономного округа,Законодательный (представительный) орган,0,2,0.0,22,13,17,0,0,0,0,0
5c77c6ebfed91f583dd7b2cb,Законодательное Собрание Ямало-Ненецкого автономного округа,Законодательный (представительный) орган,2,3,0.017094017094017096,35,22,38,6,6,8,0,2
5c77c6ebfed91f583dd7b2cc,Парламентская Ассоциация Северо-Запада России,Законодательный (представительный) орган,0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2cd,Государственная Дума Ставропольского Края,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2ce,Астраханское областное Представительное Собрание,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2cf,Дума Приморского края,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
